concurrency,pool,throughput
9481,19,1295336
9511,19,1308900
9541,19,1262626
9571,19,1265822
9601,19,1237623
9631,19,1246882
9661,19,1282051
9691,19,1259445
9721,19,1250000
9751,19,1269035
9781,19,1237623
9811,19,796178
9841,19,1234567
9871,19,1291989
9901,19,1315789
9931,19,1278772
9961,19,1272264
9991,19,1168224
10021,19,1187648
10051,19,1275510
10081,19,1269035
10111,19,1246882
10141,19,1204819
10171,19,1237623
10201,19,1228501
10231,19,1228501
10261,19,1285347
10291,19,1265822
10321,19,1231527
10351,19,1228501
10381,19,1250000
10411,19,1253132
10441,19,1222493
10471,19,1225490
10501,19,1222493
10531,19,1256281
10561,19,1269035
10591,19,1225490
10621,19,1275510
10651,19,1253132
10681,19,1256281
10711,19,1219512
10741,19,1269035
10771,19,1265822
10801,19,1246882
10831,19,1253132
10861,19,1237623
10891,19,1246882
10921,19,1240694
10951,19,1262626
10981,19,1193317
11011,19,1240694
11041,19,1210653
11071,19,1237623
11101,19,1225490
11131,19,1250000
11161,19,1219512
11191,19,1237623
11221,19,1216545
11251,19,1253132
11281,19,1207729
11311,19,1196172
11341,19,1237623
11371,19,1213592
11401,19,1253132
11431,19,1246882
11461,19,1250000
11491,19,1225490
11521,19,1103752
11551,19,1246882
11581,19,1187648
11611,19,1184834
11641,19,1243781
11671,19,1213592
11701,19,1196172
11731,19,1234567
11761,19,1176470
11791,19,1216545
11821,19,1216545
11851,19,1207729
11881,19,1210653
11911,19,1228501
11941,19,1222493
11971,19,1116071
12001,19,1216545
12031,19,1246882
12061,19,1210653
12091,19,1234567
12121,19,1075268
12151,19,1231527
12181,19,1207729
12211,19,1216545
12241,19,1213592
12271,19,1179245
12301,19,1234567
12331,19,1204819
12361,19,1184834
12391,19,1187648
12421,19,1182033
12451,19,1222493
12481,19,1173708
12511,19,1146788
12541,19,1182033
12571,19,1213592
12601,19,1207729
12631,19,1216545
12661,19,1136363
12691,19,1173708
12721,19,1173708
12751,19,1193317
12781,19,1216545
12811,19,1201923
12841,19,1190476
12871,19,1141552
12901,19,1179245
12931,19,1187648
12961,19,1187648
12991,19,1193317
13021,19,1182033
13051,19,1207729
13081,19,1222493
13111,19,1196172
13141,19,1126126
13171,19,1170960
13201,19,1108647
13231,19,1182033
13261,19,1207729
13291,19,1207729
13321,19,1173708
13351,19,1184834
13381,19,1199040
13411,19,1165501
13441,19,1101321
13471,19,1187648
13501,19,1154734
13531,19,692520
13561,19,1165501
13591,19,1187648
13621,19,1162790
13651,19,1165501
13681,19,1196172
13711,19,1213592
13741,19,1225490
13771,19,606796
13801,19,1184834
13831,19,1126126
13861,19,553097
13891,19,1152073
13921,19,1199040
13951,19,1170960
13981,19,1196172
14011,19,1173708
14041,19,1160092
14071,19,1154734
14101,19,1173708
14131,19,1170960
14161,19,1160092
14191,19,1089324
14221,19,1082251
14251,19,1182033
14281,19,1170960
14311,19,1121076
14341,19,1144164
14371,19,1149425
14401,19,1176470
14431,19,1138952
14461,19,1118568
14491,19,1170960
14521,19,1162790
14551,19,1108647
14581,19,1123595
14611,19,1149425
14641,19,1173708
14671,19,1160092
14701,19,1173708
14731,19,1144164
14761,19,1146788
14791,19,1173708
14821,19,1157407
14851,19,1144164
14881,19,675675
14911,19,1154734
14941,19,1157407
14971,19,1116071

